模型名称,输入 token,输出 token,最大并发,平均时延 (s),最大时延 (s),吞吐 (r/s),kv cache usage (%)
llama3.1-8b,3500,490 - 500,24,1.5635771751403809,1.5635771751403809,15.349418232486821,86
llama3.1-8b,3500,490 - 500,24,1.464010238647461,1.464010238647461,16.393327974381258,86
llama3.1-8b,3500,490 - 500,24,1.4751527309417725,1.4751527309417725,16.269501792318028,86
llama3.1-8b,3500,490 - 500,24,1.5363831520080566,1.5363831520080566,15.621103348231813,86
llama3.1-8b,3500,490 - 500,24,1.470048427581787,1.470048427581787,16.325992769829853,85
llama3.1-8b,3500,490 - 500,24,1.509685754776001,1.509685754776001,15.897348122994636,86
llama3.1-8b,3500,490 - 500,24,1.6112141609191895,1.6112141609191895,14.895598972583585,86
llama3.1-8b,3500,490 - 500,24,1.5405473709106445,1.5405473709106445,15.578878295584756,86
llama3.1-8b,3500,490 - 500,24,1.432905673980713,1.432905673980713,16.74918344996591,86
llama3.1-8b,3500,490 - 500,24,1.5241541862487793,1.5241541862487793,15.746438396149648,86
llama3.1-8b,3500,490 - 500,24,1.6203510761260986,1.6203510761260986,14.811604937726642,86
llama3.1-8b,3500,490 - 500,24,1.5122058391571045,1.5122058391571045,15.870855262255482,86
llama3.1-8b,3500,490 - 500,24,1.7231922149658203,1.7231922149658203,13.92763952364771,86
llama3.1-8b,3500,490 - 500,24,1.507929801940918,1.507929801940918,15.915860253646171,86
llama3.1-8b,3500,490 - 500,24,1.5012826919555664,1.5012826919555664,15.986329642379125,86
llama3.1-8b,3500,490 - 500,24,1.5072133541107178,1.5072133541107178,15.923425794061133,86
llama3.1-8b,3500,490 - 500,24,1.5053880214691162,1.5053880214691162,15.942733473180072,86
llama3.1-8b,3500,490 - 500,24,1.551729679107666,1.551729679107666,15.466611435698892,86
llama3.1-8b,3500,490 - 500,24,1.5972254276275635,1.5972254276275635,15.026056801292205,86
llama3.1-8b,3500,490 - 500,24,1.5464389324188232,1.5464389324188232,15.519526504975536,86
llama3.1-8b,3500,490 - 500,24,1.7545688152313232,1.7545688152313232,13.678574354939636,86
llama3.1-8b,3500,490 - 500,24,1.465181827545166,1.465181827545166,16.380219539175368,86
llama3.1-8b,3500,490 - 500,24,1.4601335525512695,1.4601335525512695,16.436852613971617,86
llama3.1-8b,3500,490 - 500,24,1.6231410503387451,1.6231410503387451,14.786145661827273,84
llama3.1-8b,3500,490 - 500,24,1.5285446643829346,1.5285446643829346,15.701209496347085,86
llama3.1-8b,3500,490 - 500,24,1.4506120681762695,1.4506120681762695,16.54474033858904,86
llama3.1-8b,3500,490 - 500,24,1.5471136569976807,1.5471136569976807,15.512758155450747,86
llama3.1-8b,3500,490 - 500,24,1.551053524017334,1.551053524017334,15.473353838775576,86
llama3.1-8b,3500,490 - 500,24,1.4361572265625,1.4361572265625,16.71126221844454,86
llama3.1-8b,3500,490 - 500,24,1.4739935398101807,1.4739935398101807,16.282296598864807,86
llama3.1-8b,3500,490 - 500,24,1.546247959136963,1.546247959136963,15.521443283518112,86
llama3.1-8b,3500,490 - 500,24,1.4811997413635254,1.4811997413635254,16.2030814141965,86
llama3.1-8b,3500,490 - 500,24,1.4722752571105957,1.4722752571105957,16.301299559364356,86
llama3.1-8b,3500,490 - 500,24,1.4635429382324219,1.4635429382324219,16.39856226492797,86
llama3.1-8b,3500,490 - 500,24,1.4370503425598145,1.4370503425598145,16.700876294458034,86
llama3.1-8b,3500,490 - 500,24,1.6214497089385986,1.6214497089385986,14.801569156104389,86
llama3.1-8b,3500,490 - 500,24,1.5727596282958984,1.5727596282958984,15.259801668487798,86
llama3.1-8b,3500,490 - 500,24,1.5644645690917969,1.5644645690917969,15.340711751581873,86
llama3.1-8b,3500,490 - 500,24,1.5353286266326904,1.5353286266326904,15.631832549515616,86
llama3.1-8b,3500,490 - 500,24,1.6416451930999756,1.6416451930999756,14.619480567953888,87
llama3.1-8b,3500,490 - 500,24,1.3900644779205322,1.3900644779205322,11.510257440672975,88
llama3.1-8b,3500,490 - 500,28,1.7007861137390137,1.7007861137390137,16.462975428723787,85
llama3.1-8b,3500,490 - 500,28,1.6620337963104248,1.6620337963104248,16.846829506209588,85
llama3.1-8b,3500,490 - 500,28,1.572160243988037,1.572160243988037,17.80988935897113,85
llama3.1-8b,3500,490 - 500,28,1.597344160079956,1.597344160079956,17.529096546481533,85
llama3.1-8b,3500,490 - 500,28,1.6161677837371826,1.6161677837371826,17.32493388480592,85
llama3.1-8b,3500,490 - 500,28,1.6333355903625488,1.6333355903625488,17.142833453953504,85
llama3.1-8b,3500,490 - 500,28,1.7337610721588135,1.7337610721588135,16.149860813944485,85
llama3.1-8b,3500,490 - 500,28,1.6333589553833008,1.6333589553833008,17.142588227600733,85
llama3.1-8b,3500,490 - 500,28,1.5344929695129395,1.5344929695129395,18.247069589955455,84
llama3.1-8b,3500,490 - 500,28,1.7572441101074219,1.7572441101074219,15.934041172167216,85
llama3.1-8b,3500,490 - 500,28,1.6795084476470947,1.6795084476470947,16.671544605343644,85
llama3.1-8b,3500,490 - 500,28,1.8325378894805908,1.8325378894805908,15.279356656541621,85
llama3.1-8b,3500,490 - 500,28,1.6270277500152588,1.6270277500152588,17.209294678432748,85
llama3.1-8b,3500,490 - 500,28,1.6372222900390625,1.6372222900390625,17.102137058818048,85
llama3.1-8b,3500,490 - 500,28,1.5784275531768799,1.5784275531768799,17.739173358729563,85
llama3.1-8b,3500,490 - 500,28,1.8639318943023682,1.8639318943023682,15.0220080924576,20
llama3.1-8b,3500,490 - 500,28,1.6810128688812256,1.6810128688812256,16.656624418726196,85
llama3.1-8b,3500,490 - 500,28,1.7073695659637451,1.7073695659637451,16.399495784730746,85
llama3.1-8b,3500,490 - 500,28,1.874406099319458,1.874406099319458,14.938064921025374,85
llama3.1-8b,3500,490 - 500,28,1.5747008323669434,1.5747008323669434,17.781155267386893,85
llama3.1-8b,3500,490 - 500,28,1.5499191284179688,1.5499191284179688,18.065458698209707,86
llama3.1-8b,3500,490 - 500,28,1.6314177513122559,1.6314177513122559,17.162985984109692,85
llama3.1-8b,3500,490 - 500,28,1.5398492813110352,1.5398492813110352,18.183597797416034,86
llama3.1-8b,3500,490 - 500,28,1.6595757007598877,1.6595757007598877,16.871782340015788,85
llama3.1-8b,3500,490 - 500,28,1.6463592052459717,1.6463592052459717,17.00722412872026,85
llama3.1-8b,3500,490 - 500,28,1.5322744846343994,1.5322744846343994,18.27348838656724,84
llama3.1-8b,3500,490 - 500,28,1.6015000343322754,1.6015000343322754,17.483608741647163,85
llama3.1-8b,3500,490 - 500,28,1.6525070667266846,1.6525070667266846,16.943951746882934,86
llama3.1-8b,3500,490 - 500,28,1.540952205657959,1.540952205657959,18.17058303118785,84
llama3.1-8b,3500,490 - 500,28,1.600332498550415,1.600332498550415,17.49636405269684,85
llama3.1-8b,3500,490 - 500,28,1.5893008708953857,1.5893008708953857,17.61780951156546,85
llama3.1-8b,3500,490 - 500,28,1.702373743057251,1.702373743057251,16.4476221007236,86
llama3.1-8b,3500,490 - 500,28,1.7172660827636719,1.7172660827636719,16.304986327417804,85
llama3.1-8b,3500,490 - 500,28,1.7012367248535156,1.7012367248535156,16.458614836457244,85
llama3.1-8b,3500,490 - 500,28,1.7220370769500732,1.7220370769500732,16.25981250623897,86
llama3.1-8b,3500,490 - 500,28,1.4899203777313232,1.4899203777313232,13.42353611570416,88
llama3.1-8b,3500,490 - 500,32,1.770970106124878,1.770970106124878,18.06919263590526,84
llama3.1-8b,3500,490 - 500,32,1.6483025550842285,1.6483025550842285,19.413911542692958,84
llama3.1-8b,3500,490 - 500,32,1.6146879196166992,1.6146879196166992,19.818071102926368,84
llama3.1-8b,3500,490 - 500,32,1.688180923461914,1.688180923461914,18.955314300305165,84
llama3.1-8b,3500,490 - 500,32,1.6748099327087402,1.6748099327087402,19.10664570053335,84
llama3.1-8b,3500,490 - 500,32,1.7466070652008057,1.7466070652008057,18.3212358621262,84
llama3.1-8b,3500,490 - 500,32,1.8639233112335205,1.8639233112335205,17.168088304460774,83
llama3.1-8b,3500,490 - 500,32,1.5735218524932861,1.5735218524932861,20.336546295366137,84
llama3.1-8b,3500,490 - 500,32,1.846766471862793,1.846766471862793,17.327583366684312,84
llama3.1-8b,3500,490 - 500,32,1.7051467895507812,1.7051467895507812,18.766712752296453,84
llama3.1-8b,3500,490 - 500,32,1.8047571182250977,1.8047571182250977,17.730917737823162,84
llama3.1-8b,3500,490 - 500,32,1.6995007991790771,1.6995007991790771,18.829058518511555,84
llama3.1-8b,3500,490 - 500,32,1.656252145767212,1.656252145767212,19.320729685863686,84
llama3.1-8b,3500,490 - 500,32,1.7042901515960693,1.7042901515960693,18.77614558180247,84
llama3.1-8b,3500,490 - 500,32,1.7679951190948486,1.7679951190948486,18.099597478743537,85
llama3.1-8b,3500,490 - 500,32,1.7117326259613037,1.7117326259613037,18.69450842653005,84
llama3.1-8b,3500,490 - 500,32,1.9047369956970215,1.9047369956970215,16.800219700825355,83
llama3.1-8b,3500,490 - 500,32,1.6016485691070557,1.6016485691070557,19.97941409696417,84
llama3.1-8b,3500,490 - 500,32,1.6689729690551758,1.6689729690551758,19.173468110820007,83
llama3.1-8b,3500,490 - 500,32,1.5859086513519287,1.5859086513519287,20.177706939628067,84
llama3.1-8b,3500,490 - 500,32,1.6945233345031738,1.6945233345031738,18.88436668202167,84
llama3.1-8b,3500,490 - 500,32,1.6898853778839111,1.6898853778839111,18.93619556615767,84
llama3.1-8b,3500,490 - 500,32,1.5796639919281006,1.5796639919281006,20.257472578672605,84
llama3.1-8b,3500,490 - 500,32,1.7057874202728271,1.7057874202728271,18.75966466846253,84
llama3.1-8b,3500,490 - 500,32,1.616950511932373,1.616950511932373,19.790339756136184,84
llama3.1-8b,3500,490 - 500,32,1.637650489807129,1.637650489807129,19.540188947013192,84
llama3.1-8b,3500,490 - 500,32,1.5786993503570557,1.5786993503570557,20.269850616434685,83
llama3.1-8b,3500,490 - 500,32,1.7766528129577637,1.7766528129577637,18.011397481045574,84
llama3.1-8b,3500,490 - 500,32,1.795186996459961,1.795186996459961,17.8254410616291,84
llama3.1-8b,3500,490 - 500,32,1.6911802291870117,1.6911802291870117,18.921697077420966,84
llama3.1-8b,3500,490 - 500,32,2.008605718612671,2.008605718612671,15.931449215479763,20
llama3.1-8b,3500,490 - 500,32,1.2552027702331543,1.2552027702331543,6.373472230716953,92
llama3.1-8b,3500,490 - 500,36,1.8174035549163818,1.8174035549163818,19.808478916316606,82
llama3.1-8b,3500,490 - 500,36,1.6886107921600342,1.6886107921600342,21.3192999636995,82
llama3.1-8b,3500,490 - 500,36,1.6936593055725098,1.6936593055725098,21.255750717722343,82
llama3.1-8b,3500,490 - 500,36,1.7146716117858887,1.7146716117858887,20.995273819518584,82
llama3.1-8b,3500,490 - 500,36,1.7164583206176758,1.7164583206176758,20.973419259632955,83
llama3.1-8b,3500,490 - 500,36,1.8463473320007324,1.8463473320007324,19.497956519908854,83
llama3.1-8b,3500,490 - 500,36,1.619626760482788,1.619626760482788,22.227343285726462,82
llama3.1-8b,3500,490 - 500,36,1.8937010765075684,1.8937010765075684,19.01039210813171,83
llama3.1-8b,3500,490 - 500,36,1.7690446376800537,1.7690446376800537,20.3499670009519,83
llama3.1-8b,3500,490 - 500,36,1.9011421203613281,1.9011421203613281,18.935985697459532,83
llama3.1-8b,3500,490 - 500,36,1.7256097793579102,1.7256097793579102,20.862190531509043,83
llama3.1-8b,3500,490 - 500,36,1.713646411895752,1.713646411895752,21.007834375922602,83
llama3.1-8b,3500,490 - 500,36,1.7563259601593018,1.7563259601593018,20.49733410347971,82
llama3.1-8b,3500,490 - 500,36,1.8492469787597656,1.8492469787597656,19.46738343417174,82
llama3.1-8b,3500,490 - 500,36,1.963961124420166,1.963961124420166,18.330301731725232,82
llama3.1-8b,3500,490 - 500,36,1.649503231048584,1.649503231048584,21.82475264211208,84
llama3.1-8b,3500,490 - 500,36,1.705174446105957,1.705174446105957,21.112209417758898,82
llama3.1-8b,3500,490 - 500,36,1.6446871757507324,1.6446871757507324,21.888660975037684,83
llama3.1-8b,3500,490 - 500,36,1.7958760261535645,1.7958760261535645,20.045927155175274,84
llama3.1-8b,3500,490 - 500,36,1.8290071487426758,1.8290071487426758,19.682809892103304,82
llama3.1-8b,3500,490 - 500,36,1.6814815998077393,1.6814815998077393,21.409690123350885,83
llama3.1-8b,3500,490 - 500,36,1.7369799613952637,1.7369799613952637,20.725627698711207,83
llama3.1-8b,3500,490 - 500,36,1.6734535694122314,1.6734535694122314,21.512398466271346,83
llama3.1-8b,3500,490 - 500,36,1.6133646965026855,1.6133646965026855,22.313615810509386,83
llama3.1-8b,3500,490 - 500,36,1.832366943359375,1.832366943359375,19.64671985077361,84
llama3.1-8b,3500,490 - 500,36,1.8234891891479492,1.8234891891479492,19.742370952482315,82
llama3.1-8b,3500,490 - 500,36,1.8922441005706787,1.8922441005706787,19.02502958743157,84
llama3.1-8b,3500,490 - 500,36,1.6193759441375732,1.6193759441375732,17.29061130083162,85
llama3.1-8b,3500,490 - 500,40,1.8661375045776367,1.8661375045776367,21.43464771587301,82
llama3.1-8b,3500,490 - 500,40,1.7277071475982666,1.7277071475982666,23.15207184018721,82
llama3.1-8b,3500,490 - 500,40,1.7509093284606934,1.7509093284606934,22.845272082230483,82
llama3.1-8b,3500,490 - 500,40,1.7628188133239746,1.7628188133239746,22.69093096673726,82
llama3.1-8b,3500,490 - 500,40,1.8531866073608398,1.8531866073608398,21.584442625000836,82
llama3.1-8b,3500,490 - 500,40,1.7377548217773438,1.7377548217773438,23.018206883229208,82
llama3.1-8b,3500,490 - 500,40,1.8656632900238037,1.8656632900238037,21.4400959776025,82
llama3.1-8b,3500,490 - 500,40,1.8413214683532715,1.8413214683532715,21.723528828332597,82
llama3.1-8b,3500,490 - 500,40,1.9408507347106934,1.9408507347106934,20.60951895198807,82
llama3.1-8b,3500,490 - 500,40,1.9330418109893799,1.9330418109893799,20.692775382611607,83
llama3.1-8b,3500,490 - 500,40,1.8145887851715088,1.8145887851715088,22.043561784836744,82
llama3.1-8b,3500,490 - 500,40,1.851616621017456,1.851616621017456,21.602744081018326,82
llama3.1-8b,3500,490 - 500,40,1.870333194732666,1.870333194732666,21.386563694987704,81
llama3.1-8b,3500,490 - 500,40,1.9090075492858887,1.9090075492858887,20.95329587091627,82
llama3.1-8b,3500,490 - 500,40,1.666611909866333,1.666611909866333,24.00078852383103,81
llama3.1-8b,3500,490 - 500,40,1.738886833190918,1.738886833190918,23.003222082370137,81
llama3.1-8b,3500,490 - 500,40,1.7769196033477783,1.7769196033477783,22.510866515647983,82
llama3.1-8b,3500,490 - 500,40,1.7545175552368164,1.7545175552368164,22.798289980404892,82
llama3.1-8b,3500,490 - 500,40,1.7507755756378174,1.7507755756378174,22.847017377100304,81
llama3.1-8b,3500,490 - 500,40,1.7233359813690186,1.7233359813690186,23.210796056276845,82
llama3.1-8b,3500,490 - 500,40,1.707193374633789,1.707193374633789,23.430268998425806,82
llama3.1-8b,3500,490 - 500,40,1.7822866439819336,1.7822866439819336,22.44307902719461,82
llama3.1-8b,3500,490 - 500,40,1.8862481117248535,1.8862481117248535,21.206117981702075,82
llama3.1-8b,3500,490 - 500,40,1.8012433052062988,1.8012433052062988,22.206883370161226,81
llama3.1-8b,3500,490 - 500,40,1.9133727550506592,1.9133727550506592,20.90549261476285,82
llama3.1-8b,3500,490 - 500,44,1.8360342979431152,1.8360342979431152,23.96469393262022,79
llama3.1-8b,3500,490 - 500,44,1.6949362754821777,1.6949362754821777,25.959678034197964,79
llama3.1-8b,3500,490 - 500,44,1.9081931114196777,1.9081931114196777,23.05846286556627,79
llama3.1-8b,3500,490 - 500,44,1.7393507957458496,1.7393507957458496,25.29679470502234,79
llama3.1-8b,3500,490 - 500,44,1.877180576324463,1.877180576324463,23.439407244534998,78
llama3.1-8b,3500,490 - 500,44,1.711036205291748,1.711036205291748,25.715411435433406,79
llama3.1-8b,3500,490 - 500,44,1.883392095565796,1.883392095565796,23.362102933102637,81
llama3.1-8b,3500,490 - 500,44,1.9179189205169678,1.9179189205169678,22.94153289240192,79
llama3.1-8b,3500,490 - 500,44,1.7880134582519531,1.7880134582519531,24.60831589210547,79
llama3.1-8b,3500,490 - 500,44,1.7933998107910156,1.7933998107910156,24.534406513956807,79
llama3.1-8b,3500,490 - 500,44,1.819476842880249,1.819476842880249,24.18277548965536,80
llama3.1-8b,3500,490 - 500,44,2.018589973449707,2.018589973449707,21.79739351662655,80
llama3.1-8b,3500,490 - 500,44,1.6726200580596924,1.6726200580596924,26.30603393040844,79
llama3.1-8b,3500,490 - 500,44,1.7237789630889893,1.7237789630889893,25.525314406408917,79
llama3.1-8b,3500,490 - 500,44,1.7502532005310059,1.7502532005310059,25.139219849248626,80
llama3.1-8b,3500,490 - 500,44,1.726851224899292,1.726851224899292,25.479902012152802,81
llama3.1-8b,3500,490 - 500,44,1.654383659362793,1.654383659362793,26.596007371680134,80
llama3.1-8b,3500,490 - 500,44,1.9332940578460693,1.9332940578460693,22.75908303831518,79
llama3.1-8b,3500,490 - 500,44,1.6856157779693604,1.6856157779693604,26.10322030386203,79
llama3.1-8b,3500,490 - 500,44,1.7521941661834717,1.7521941661834717,25.11137227208002,81
llama3.1-8b,3500,490 - 500,44,1.878000259399414,1.878000259399414,23.42917674253742,80
llama3.1-8b,3500,490 - 500,44,1.9079811573028564,1.9079811573028564,23.0610243877874,80
llama3.1-8b,3500,490 - 500,44,1.7002227306365967,1.7002227306365967,18.821063513260157,84
llama3.1-8b,3500,490 - 500,48,1.8826954364776611,1.8826954364776611,25.495361103016908,78
llama3.1-8b,3500,490 - 500,48,1.7171242237091064,1.7171242237091064,27.95371431911705,79
llama3.1-8b,3500,490 - 500,48,1.7875866889953613,1.7875866889953613,26.8518446101075,79
llama3.1-8b,3500,490 - 500,48,1.9081699848175049,1.9081699848175049,25.15499163172859,79
llama3.1-8b,3500,490 - 500,48,1.7633652687072754,1.7633652687072754,27.220679034462805,80
llama3.1-8b,3500,490 - 500,48,1.922987461090088,1.922987461090088,24.96116119903878,79
llama3.1-8b,3500,490 - 500,48,2.0036420822143555,2.0036420822143555,23.956374457334253,79
llama3.1-8b,3500,490 - 500,48,1.7908470630645752,1.7908470630645752,26.802958772962064,78
llama3.1-8b,3500,490 - 500,48,1.7859067916870117,1.7859067916870117,26.87710255844764,79
llama3.1-8b,3500,490 - 500,48,2.0972883701324463,2.0972883701324463,22.88669535556941,79
llama3.1-8b,3500,490 - 500,48,2.0586371421813965,2.0586371421813965,23.316396569595405,79
llama3.1-8b,3500,490 - 500,48,1.7063159942626953,1.7063159942626953,28.130780090789077,79
llama3.1-8b,3500,490 - 500,48,1.7504022121429443,1.7504022121429443,27.422268817425454,79
llama3.1-8b,3500,490 - 500,48,1.7714438438415527,1.7714438438415527,27.096540580088167,79
llama3.1-8b,3500,490 - 500,48,1.769967794418335,1.769967794418335,27.11913750711733,79
llama3.1-8b,3500,490 - 500,48,1.7871360778808594,1.7871360778808594,26.858615073630645,78
llama3.1-8b,3500,490 - 500,48,1.7217280864715576,1.7217280864715576,27.878966706275513,78
llama3.1-8b,3500,490 - 500,48,1.6923203468322754,1.6923203468322754,28.363424271206995,80
llama3.1-8b,3500,490 - 500,48,1.9492182731628418,1.9492182731628418,24.62525652507567,79
llama3.1-8b,3500,490 - 500,48,1.8670952320098877,1.8670952320098877,25.708383363139458,79
llama3.1-8b,3500,490 - 500,48,1.917823314666748,1.917823314666748,20.856978687294053,82
llama3.1-8b,3500,490 - 500,52,1.9628217220306396,1.9628217220306396,26.492472248678467,78
llama3.1-8b,3500,490 - 500,52,1.9615821838378906,1.9615821838378906,26.5092130365196,77
llama3.1-8b,3500,490 - 500,52,1.9232077598571777,1.9232077598571777,27.038160455353847,78
llama3.1-8b,3500,490 - 500,52,1.957136869430542,1.957136869430542,26.569424352590207,78
llama3.1-8b,3500,490 - 500,52,1.8326187133789062,1.8326187133789062,28.374696613309464,79
llama3.1-8b,3500,490 - 500,52,1.9974565505981445,1.9974565505981445,26.033106945144034,78
llama3.1-8b,3500,490 - 500,52,2.08381724357605,2.08381724357605,24.954203714507383,80
llama3.1-8b,3500,490 - 500,52,1.8489205837249756,1.8489205837249756,28.1245178715231,78
llama3.1-8b,3500,490 - 500,52,1.907189130783081,1.907189130783081,27.26525605703777,78
llama3.1-8b,3500,490 - 500,52,2.0685911178588867,2.0685911178588867,25.13788227700748,78
llama3.1-8b,3500,490 - 500,52,1.9839379787445068,1.9839379787445068,26.210496778184115,78
llama3.1-8b,3500,490 - 500,52,1.830505609512329,1.830505609512329,28.407451870007375,77
llama3.1-8b,3500,490 - 500,52,1.8475298881530762,1.8475298881530762,28.145688106828377,78
llama3.1-8b,3500,490 - 500,52,2.0084388256073,2.0084388256073,25.89075621174399,78
llama3.1-8b,3500,490 - 500,52,1.8943688869476318,1.8943688869476318,27.4497751511253,78
llama3.1-8b,3500,490 - 500,52,1.7898306846618652,1.7898306846618652,29.053027443109144,78
llama3.1-8b,3500,490 - 500,52,1.8598847389221191,1.8598847389221191,27.958721802371567,78
llama3.1-8b,3500,490 - 500,52,2.027390241622925,2.027390241622925,25.64873744206938,77
llama3.1-8b,3500,490 - 500,52,2.061129570007324,2.061129570007324,25.228884567317724,79
llama3.1-8b,3500,490 - 500,52,1.3064501285552979,1.3064501285552979,9.185195621106388,90
llama3.1-8b,3500,490 - 500,56,2.016408920288086,2.016408920288086,27.77214454694995,78
llama3.1-8b,3500,490 - 500,56,1.830963134765625,1.830963134765625,30.58499591646249,77
llama3.1-8b,3500,490 - 500,56,1.9115698337554932,1.9115698337554932,29.29529385279204,76
llama3.1-8b,3500,490 - 500,56,2.026268243789673,2.026268243789673,27.63701211408454,78
llama3.1-8b,3500,490 - 500,56,1.9669315814971924,1.9669315814971924,28.470741192418,77
llama3.1-8b,3500,490 - 500,56,2.1483266353607178,2.1483266353607178,26.066799656187868,78
llama3.1-8b,3500,490 - 500,56,2.1047630310058594,2.1047630310058594,26.606320604765557,77
llama3.1-8b,3500,490 - 500,56,1.9221830368041992,1.9221830368041992,29.133541878043516,76
llama3.1-8b,3500,490 - 500,56,2.0486998558044434,2.0486998558044434,27.334409108947302,78
llama3.1-8b,3500,490 - 500,56,2.116603374481201,2.116603374481201,26.45748404030874,78
llama3.1-8b,3500,490 - 500,56,1.8678545951843262,1.8678545951843262,29.98092043373094,77
llama3.1-8b,3500,490 - 500,56,1.8777036666870117,1.8777036666870117,29.8236622708446,78
llama3.1-8b,3500,490 - 500,56,1.8595764636993408,1.8595764636993408,30.114384158528566,77
llama3.1-8b,3500,490 - 500,56,1.9202675819396973,1.9202675819396973,29.162602403272036,77
llama3.1-8b,3500,490 - 500,56,1.8240528106689453,1.8240528106689453,30.700865497124944,77
llama3.1-8b,3500,490 - 500,56,1.948838472366333,1.948838472366333,28.735064908690592,77
llama3.1-8b,3500,490 - 500,56,2.070019006729126,2.070019006729126,27.052891697108908,78
llama3.1-8b,3500,490 - 500,56,1.9136412143707275,1.9136412143707275,25.083071810712482,79
llama3.1-8b,3500,490 - 500,60,2.283127784729004,2.283127784729004,26.279737998599018,77
llama3.1-8b,3500,490 - 500,60,1.975276231765747,1.975276231765747,30.375498391110874,77
llama3.1-8b,3500,490 - 500,60,1.9750192165374756,1.9750192165374756,30.37945124665146,77
llama3.1-8b,3500,490 - 500,60,2.0927531719207764,2.0927531719207764,28.670366293092577,77
llama3.1-8b,3500,490 - 500,60,2.172287702560425,2.172287702560425,27.62065076798041,77
llama3.1-8b,3500,490 - 500,60,2.192373275756836,2.192373275756836,27.367602343760197,77
llama3.1-8b,3500,490 - 500,60,1.989137887954712,1.989137887954712,30.16382140390162,76
llama3.1-8b,3500,490 - 500,60,2.1595475673675537,2.1595475673675537,27.7835973176265,77
llama3.1-8b,3500,490 - 500,60,2.28033709526062,2.28033709526062,26.311899290987323,77
llama3.1-8b,3500,490 - 500,60,2.0718212127685547,2.0718212127685547,28.96002783938223,76
llama3.1-8b,3500,490 - 500,60,2.0463807582855225,2.0463807582855225,29.32005676708404,77
llama3.1-8b,3500,490 - 500,60,1.9620087146759033,1.9620087146759033,30.580903923207686,77
llama3.1-8b,3500,490 - 500,60,2.0079307556152344,2.0079307556152344,29.881508529220106,76
llama3.1-8b,3500,490 - 500,60,1.9126389026641846,1.9126389026641846,31.370270633115226,75
llama3.1-8b,3500,490 - 500,60,2.0579473972320557,2.0579473972320557,29.155264163068573,77
llama3.1-8b,3500,490 - 500,60,2.1342127323150635,2.1342127323150635,28.11341113822129,77
llama3.1-8b,3500,490 - 500,60,1.9087657928466797,1.9087657928466797,20.955949729351094,82
llama3.1-8b,3500,490 - 500,64,2.131998300552368,2.131998300552368,30.018785654481327,76
llama3.1-8b,3500,490 - 500,64,2.009075880050659,2.009075880050659,31.855441915108866,76
llama3.1-8b,3500,490 - 500,64,2.3445844650268555,2.3445844650268555,27.296947904697017,76
llama3.1-8b,3500,490 - 500,64,1.9917588233947754,1.9917588233947754,32.132404409745604,75
llama3.1-8b,3500,490 - 500,64,2.255802869796753,2.255802869796753,28.37127341972323,75
llama3.1-8b,3500,490 - 500,64,2.219372272491455,2.219372272491455,28.836982778087044,75
llama3.1-8b,3500,490 - 500,64,2.0958290100097656,2.0958290100097656,30.53684231601594,76
llama3.1-8b,3500,490 - 500,64,2.1863529682159424,2.1863529682159424,29.272492104613747,76
llama3.1-8b,3500,490 - 500,64,2.234110116958618,2.234110116958618,28.646752688773333,76
llama3.1-8b,3500,490 - 500,64,1.983271598815918,1.983271598815918,32.26991201719937,76
llama3.1-8b,3500,490 - 500,64,2.0835659503936768,2.0835659503936768,30.716570304821694,77
llama3.1-8b,3500,490 - 500,64,2.0274951457977295,2.0274951457977295,31.56604351564,75
llama3.1-8b,3500,490 - 500,64,2.162142753601074,2.162142753601074,29.600265705586388,76
llama3.1-8b,3500,490 - 500,64,2.08308744430542,2.08308744430542,30.72362620923963,76
llama3.1-8b,3500,490 - 500,64,2.180854320526123,2.180854320526123,29.34629764016527,76
llama3.1-8b,3500,490 - 500,64,1.9096057415008545,1.9096057415008545,20.94673216082918,82
